player_id,name_full,hand,dob,ioc,height,wikidata_id
100870,Christo Van Rensburg,R,1962-10-23,RSA,185.0,Q1084238
100871,Laurie Warder,R,1962-10-23,AUS,183.0,Q1394634
100872,Rill Baxter,R,1962-10-26,USA,183.0,Q1701912
100876,Bong Soo Kim,R,1962-11-30,KOR,180.0,Q6408385
100877,Brett Dickinson,R,1962-12-04,USA,183.0,Q22004055
100878,Christoph Zipf,R,1962-12-05,GER,185.0,Q1086146
100880,Russell Barlow,L,1962-12-18,AUS,173.0,Q23415405
100882,David Livingston,R,1962-12-29,USA,180.0,Q85755867
100884,Steve Shaw,R,1963-01-01,GBR,190.0,Q7613903
100887,Eric Korita,R,1963-01-13,USA,196.0,Q1351390
100892,Alexandre Hocevar,R,1963-02-19,BRA,190.0,Q9602070
100893,Joakim Nystrom,R,1963-02-20,SWE,188.0,Q302738
100894,Francesco Cancellotti,R,1963-02-27,ITA,183.0,Q3080932
100896,Miguel Nido,R,1963-03-08,PUR,180.0,Q3312988
100897,Craig D Miller,R,1963-03-10,USA,183.0,Q5180871
100899,Jorgen Windahl,R,1963-03-12,SWE,183.0,Q1715611
100900,Josef Cihak,R,1963-03-19,CZE,185.0,Q6280282
100901,Paul Annacone,R,1963-03-20,USA,185.0,Q926656
100904,George Bezecny,R,1963-03-24,USA,183.0,Q106490264
100906,Antony Emerson,R,1963-03-29,AUS,180.0,Q16054633
100907,Luca Bottazzi,R,1963-04-01,ITA,170.0,Q6695857
100908,Tobias Svantesson,R,1963-04-01,SWE,193.0,Q2438014
100909,Stefan Heckmanns,R,1963-04-06,GER,193.0,Q82392692
100910,Magnus Tideman,R,1963-04-09,SWE,193.0,Q6732199
100911,Dominik Guido Utzinger,R,1963-04-12,SUI,193.0,Q16089822
100913,Peter Carlsson,L,1963-04-13,SWE,183.0,Q4847278
100914,Jean Marc Piacentile,R,1963-04-18,FRA,178.0,Q83688299
100917,Nelson Aerts,R,1963-04-25,BRA,188.0,Q6990347
100918,Harald Rittersbacher,R,1963-04-27,GER,188.0,Q55114661
100920,Robert Seguso,R,1963-05-01,USA,190.0,Q1743002
100921,Patrice Kuchna,R,1963-05-10,FRA,178.0,Q3368969
100922,Roberto Arguello,A,1963-05-12,ARG,173.0,Q284037
100923,Wally Masur,R,1963-05-13,AUS,180.0,Q983436
100924,Jorge Lozano,R,1963-05-17,MEX,180.0,Q1330120
100926,Ken Flach,R,1963-05-24,USA,185.0,Q608657
100928,Barry Moir,R,1963-06-01,RSA,180.0,Q4864529
100930,Paul Vojtischek,R,1963-06-13,GER,188.0,Q13512843
100931,Andrew Burrow,R,1963-06-17,RSA,178.0,Q4756484
100932,Denys Maasdorp,R,1963-06-17,RSA,183.0,Q54614147
100934,Matt Anger,R,1963-06-20,USA,188.0,Q53324
100935,Michael Robertson,R,1963-07-02,USA,185.0,Q6833915
100936,Henri Leconte,L,1963-07-04,FRA,185.0,Q455322
100938,Jaromir Becka,R,1963-07-06,GER,175.0,Q23772386
100939,Joey Rive,L,1963-07-08,USA,185.0,Q1469773
100941,Alex Stepanek,R,1963-07-11,GER,180.0,Q4717837
100942,Thierry Tulasne,R,1963-07-12,FRA,178.0,Q1372124
100943,Girts Dzelde,R,1963-07-16,LAT,173.0,Q342907
100944,Mikael Pernfors,R,1963-07-16,SWE,173.0,Q635487
100945,Craig Campbell,R,1963-07-18,RSA,190.0,Q5180803
100946,Slobodan Zivojinovic,R,1963-07-23,YUG,198.0,Q429301
100947,Doug Burke,R,1963-07-25,JAM,180.0,Q5300339
100949,Mauro Menezes,R,1963-07-27,BRA,193.0,Q6793909
100950,Libor Pimek,R,1963-08-03,BEL,196.0,Q1498809
100951,Alessandro De Minicis,R,1963-08-04,ITA,175.0,Q4716454
100954,Luiz Mattar,R,1963-08-18,BRA,183.0,Q1876821
100955,Yahiya Doumbia,R,1963-08-25,SEN,185.0,Q1853535
100956,Simone Colombo,R,1963-08-28,ITA,180.0,Q2288076
100957,Greg Holmes,R,1963-08-29,USA,178.0,Q779251
100959,Chris Kennedy,R,1963-09-14,USA,185.0,Q96899480
100962,Thomas Hogstedt,R,1963-09-21,SWE,190.0,Q3525222
100964,Jon Levine,R,1963-09-29,USA,178.0,Q6271126
100965,Peter Ballauff,R,1963-09-29,GER,188.0,Q7172664
100966,Nick Fulwood,R,1963-10-02,GBR,185.0,Q13512826
100967,Dan Goldie,R,1963-10-03,USA,188.0,Q280551
100970,Stefan Eriksson,R,1963-10-17,SWE,193.0,Q7606076
100971,Kimmo Alkio,R,1963-10-25,FIN,178.0,Q65237564
100972,Todd Witsken,R,1963-11-04,USA,183.0,Q963496
100974,Jeff Klaparda,R,1963-11-07,USA,173.0,Q22005849
100978,Andrew Castle,R,1963-11-15,GBR,190.0,Q464151
100980,Edvaldo Oliveira,R,1963-11-18,BRA,178.0,Q85758626
100982,Charlton Eagle,R,1963-11-30,AUS,180.0,Q5086296
100984,Peter Wright,R,1963-12-08,USA,185.0,Q13512815
100986,Dacio Campos,R,1963-12-18,BRA,185.0,Q5207703
100989,Ned Caswell,R,1963-12-28,USA,190.0,Q100768579
100990,Milan Srejber,R,1963-12-30,CZE,203.0,Q1286130
100993,Loic Courteau,R,1964-01-06,FRA,175.0,Q463485
100995,Eduardo Masso,L,1964-01-11,BEL,178.0,Q1243791
100997,Roger Smith,R,1964-01-20,BAH,185.0,Q963990
100998,Stuart Bale,L,1964-01-21,GBR,185.0,Q7626300
101000,Carl Limberger,R,1964-01-24,AUS,170.0,Q1039451
101001,Tim Siegel,R,1964-01-24,USA,175.0,Q7804277
101003,Ricardo Acioly,R,1964-02-04,BRA,180.0,Q7322523
101004,Jim Pugh,R,1964-02-05,USA,193.0,Q676602
101005,Gerald Marzenell,R,1964-02-06,GER,180.0,Q1367696
101006,Bruno Dadillon,R,1964-02-09,FRA,175.0,Q83687985
101007,Guillermo Rivas,R,1964-02-09,ARG,183.0,Q24006257
101008,Peter Palandjian,R,1964-02-12,USA,188.0,Q23018387
101009,John Sobel,R,1964-02-15,USA,173.0,Q6258460
101012,Massimiliano Narducci,R,1964-02-25,ITA,185.0,Q910072
101013,Henrik Sundstrom,R,1964-02-29,SWE,188.0,Q775766
101014,John Ross,R,1964-02-29,USA,185.0,Q6255697
101017,Gap Taik Ro,R,1964-03-05,KOR,173.0,Q81795653
101018,Edoardo Mazza,R,1964-03-15,ITA,175.0,Q83116119
101019,David Felgate,R,1964-03-19,GBR,180.0,Q5233601
101020,Hans Schwaier,R,1964-03-24,GER,173.0,Q90947
101021,Dean Botha,R,1964-03-30,RSA,175.0,Q83066964
101022,Kelly Jones,R,1964-03-31,USA,185.0,Q1521308
101024,Christian Geyer,L,1964-04-12,GER,183.0,Q1079835
101025,Bruce Man Son Hing,R,1964-04-13,USA,183.0,Q991713
101026,Jim Grabb,R,1964-04-14,USA,193.0,Q112821
101027,Jaroslav Bulant,R,1964-04-21,CZE,175.0,Q29904788
101029,Ricki Osterthun,R,1964-05-02,GER,185.0,Q71171
101030,Goran Prpic,R,1964-05-04,CRO,180.0,Q717271
101031,Massimo Cierro,R,1964-05-07,ITA,173.0,Q6784719
101033,John Letts,R,1964-05-11,USA,185.0,Q1316283
101035,Menno Oosting,R,1964-05-17,NED,180.0,Q927320
101036,Miloslav Mecir,R,1964-05-19,SVK,190.0,Q369243
101038,Alfonso Mora,R,1964-05-23,VEN,188.0,Q4722072
101043,Johan Vekemans,R,1964-06-12,NED,185.0,Q3974157
101044,Mark Ozer,R,1964-06-16,USA,196.0,Q101458947
101047,Borja Uribe,R,1964-06-24,ESP,185.0,Q54860985
101048,Francisco Maciel,R,1964-07-01,MEX,185.0,Q2328416
101050,Martin Laurendeau,R,1964-07-10,CAN,190.0,Q3295510
101053,Michael Kures,R,1964-07-25,USA,185.0,Q6832001
101055,Heiner Moraing,R,1964-08-03,GER,190.0,Q5699714
101057,Peter Carter,R,1964-08-09,AUS,180.0,Q1968483
101058,Francisco Yunis,R,1964-08-12,ARG,190.0,Q5484068
101059,Richard Vogel,R,1964-08-13,CZE,193.0,Q3431306
101061,Jimmy Arias,R,1964-08-16,USA,175.0,Q681419
101062,Mats Wilander,R,1964-08-22,SWE,183.0,Q16475
101063,Jordi Arrese,R,1964-08-29,ESP,175.0,Q709902
101064,David Lewis,R,1964-09-03,NZL,180.0,Q5236570
101066,Richard Matuszewski,R,1964-09-07,USA,188.0,Q3431035
101067,Philip Johnson,R,1964-09-11,USA,173.0,Q24726640
101068,Byron Talbot,R,1964-09-15,RSA,183.0,Q1018632
101071,Tom Nijssen,R,1964-10-01,NED,175.0,Q974191
101073,Martin Jaite,R,1964-10-09,ARG,178.0,Q1348554
101074,Carlos Di Laura,L,1964-10-19,PER,175.0,Q461060
101075,Dexter Macbride,R,1964-10-21,USA,193.0,Q96676216
101076,Cesar Kist,R,1964-10-22,BRA,180.0,Q5065448
101077,Bobby Blair,R,1964-10-24,USA,178.0,Q103277600
101080,Lawson Duncan,R,1964-10-26,USA,185.0,Q1809322
101083,Tom Mercer,R,1964-11-10,USA,185.0,Q7816877
101084,Jakob Hlasek,R,1964-11-12,SUI,188.0,Q715141
101085,Corrado Aprili,R,1964-11-13,ITA,190.0,Q55314864
101086,Ronald Agenor,R,1964-11-13,USA,180.0,Q949858
101088,Larry Scott,R,1964-11-21,USA,188.0,Q1806117
101093,Steve Devries,R,1964-12-08,USA,180.0,Q463982
101096,Gary Muller,L,1964-12-27,RSA,190.0,Q1494926
101097,Rick Leach,L,1964-12-28,USA,188.0,Q715130
101098,Guy Forget,L,1965-01-04,FRA,190.0,Q560175
101105,Jose Antonio Fernandez,R,1965-01-26,CHI,170.0,Q107377124
101106,Peter Lundgren,R,1965-01-29,SWE,185.0,Q1356290
101108,Richard Schmidt,R,1965-01-31,USA,185.0,Q30123004
101109,Tarik Benhabiles,R,1965-02-05,FRA,175.0,Q2394265
101110,David De Miguel,R,1965-02-07,ESP,175.0,Q5799924
101112,Michele Fioroni,R,1965-02-16,ITA,180.0,Q6836747
101113,Michael Westphal,R,1965-02-19,GER,190.0,Q70449
101114,Charles Beckman,R,1965-03-01,USA,185.0,Q1063690
101115,Jorge Bardou,R,1965-03-05,ESP,180.0,Q6277718
101116,Dean Goldfine,R,1965-03-08,USA,178.0,Q5246176
101117,Eric Jelen,R,1965-03-11,GER,180.0,Q78177
101119,Marian Vajda,R,1965-03-24,SVK,173.0,Q1291378
101120,Karel Novacek,R,1965-03-30,CZE,190.0,Q324082
101123,Alexander Mronz,R,1965-04-07,GER,188.0,Q91204
101124,Paolo Cane,R,1965-04-09,ITA,180.0,Q2050342
101125,Ville Jansson,R,1965-04-10,SWE,183.0,Q54614203
101126,Chris Pridham,R,1965-04-11,CAN,183.0,Q5107799
101130,Angelo Mangiante,R,1965-04-27,ITA,180.0,Q3617060
101131,Jimmy Brown,R,1965-04-28,USA,180.0,Q3179020
101133,Patrick Baur,R,1965-05-03,GER,188.0,Q110737
101134,Fredrik Waern,R,1965-05-05,SWE,185.0,Q101123417
101138,Pat Cash,R,1965-05-27,AUS,183.0,Q298644
101142,Emilio Sanchez,R,1965-05-29,ESP,180.0,Q429013
101143,Branislav Stankovic,R,1965-05-30,SVK,175.0,Q4957417
101144,Anthony Lane,R,1965-05-31,AUS,183.0,Q55367989
101145,Jonathan Canter,R,1965-06-04,USA,185.0,Q3183335
101147,Claudio Mezzadri,R,1965-06-10,SUI,180.0,Q667854
101148,Mika Hedman,R,1965-06-14,FIN,185.0,Q84102846
101149,Morten Christensen,R,1965-06-15,DEN,190.0,Q1901353
101150,Gianluca Pozzi,L,1965-06-17,ITA,180.0,Q959217
101154,Simon Youl,R,1965-07-01,AUS,185.0,Q2287932
101155,James Turner,R,1965-07-02,GBR,180.0,Q6144486
101156,Juan Pino,R,1965-07-03,CUB,185.0,Q3187765
101158,John Frawley,R,1965-07-04,AUS,173.0,Q3181533
101161,Thomas Haldin,R,1965-07-11,SWE,185.0,Q68593394
101165,Mario Tabares,R,1965-07-22,CUB,180.0,Q6764982
101166,Gustavo Garetto,R,1965-07-23,ARG,190.0,Q54623954
101172,Royce Deppe,R,1965-08-11,RSA,188.0,Q7375162
101173,Marc Walder,R,1965-08-19,SUI,183.0,Q1575640
101174,Fernando Roese,R,1965-08-24,BRA,190.0,Q5444913
101177,Scott Patridge,R,1965-08-31,USA,183.0,Q29913991
101178,Pieter Aldrich,R,1965-09-07,RSA,180.0,Q963480
101179,Jean Philippe Fleurian,R,1965-09-11,FRA,185.0,Q964112
101180,Jose Clavet,R,1965-09-11,ESP,180.0,Q387438
101185,Mark Woodforde,L,1965-09-23,AUS,188.0,Q360630
101186,Desmond Tyson,R,1965-09-26,AUS,185.0,Q16054475
101189,Stefan Lochbihler,R,1965-10-01,AUT,180.0,Q56809130
101190,Darren Cahill,R,1965-10-02,AUS,185.0,Q916113
101191,Richey Reneberg,R,1965-10-05,USA,180.0,Q730444
101193,James Schor,R,1965-10-14,USA,185.0,Q56434260
101195,Amos Mansdorf,R,1965-10-20,ISR,175.0,Q474279
101196,Derrick Rostagno,R,1965-10-25,USA,185.0,Q1200344
101204,Eric Amend,R,1965-11-17,USA,180.0,Q5386015
101205,Grant Connell,L,1965-11-17,CAN,185.0,Q962583
101207,Michael Daniel,R,1965-11-21,ISR,188.0,Q85785178
101214,Bryan Shelton,R,1965-12-22,USA,185.0,Q174287
101215,Scott Warner,R,1965-12-22,USA,196.0,Q3476329
101216,Olli Rahnasto,R,1965-12-28,FIN,183.0,Q13550
101217,Andreas Lesch,L,1966-01-04,GER,196.0,Q4755515
101222,Stefan Edberg,R,1966-01-19,SWE,188.0,Q189542
101224,Kenny Thorne,R,1966-01-24,USA,188.0,Q6391229
101226,Johan Carlsson,R,1966-01-29,SWE,183.0,Q5695851
101227,Daniel Marco,R,1966-01-31,ESP,178.0,Q55386780
101229,Paul Koscielski,R,1966-02-01,USA,180.0,Q83197075
101230,Andrei Chesnokov,R,1966-02-02,RUS,188.0,Q502002
101232,Nicklas Kroon,R,1966-02-05,SWE,183.0,Q3339835
101233,Alex Antonitsch,R,1966-02-08,AUT,188.0,Q685615
101234,Patrik Kuhnen,R,1966-02-11,GER,190.0,Q72059
101235,Paul Haarhuis,R,1966-02-19,NED,188.0,Q29441
101237,Danilo Marcelino,R,1966-03-08,BRA,193.0,Q2943833
101238,Andres Vysand,R,1966-03-10,GER,180.0,Q4756134
101242,Brad Pearce,R,1966-03-21,USA,175.0,Q461069
101243,Roberto Azar,L,1966-03-21,ARG,185.0,Q3436835
101244,Johan Donar,R,1966-03-24,SWE,180.0,Q6215012
101247,Stephen Botfield,R,1966-04-10,GBR,180.0,Q7608744
101248,Pat Crow,R,1966-04-11,USA,188.0,Q7143343
101249,Andrei Olhovskiy,R,1966-04-15,RUS,185.0,Q502583
101251,Eric Winogradsky,R,1966-04-22,FRA,188.0,Q2743424
101252,Brian Page,R,1966-05-08,USA,183.0,Q23017153
101255,Greg Van Emburgh,R,1966-05-10,USA,188.0,Q1544993
101256,Mark Kratzmann,L,1966-05-17,AUS,178.0,Q1469629
101262,Rikard Bergh,L,1966-06-14,SWE,188.0,Q2152982
101263,Luke Jensen,A,1966-06-18,USA,190.0,Q1365348
101264,Michael Tauson,R,1966-06-25,DEN,193.0,Q475591
101265,Patrick McEnroe,R,1966-07-01,USA,183.0,Q614675
101267,Michael Oberleitner,R,1966-07-17,AUT,190.0,Q107298098
101268,Audun Jensen,R,1966-07-22,NOR,178.0,Q64212525
101270,Thomas Gollwitzer,R,1966-07-24,GER,178.0,Q29588420
101274,Udo Riglewski,R,1966-07-28,GER,185.0,Q67545
101276,Horacio De La Pena,L,1966-08-01,ARG,180.0,Q961140
101277,Stefan Kruger,R,1966-08-03,RSA,183.0,Q964026
101278,Scott Melville,R,1966-08-04,USA,188.0,Q974148
101279,Philippe Pech,L,1966-08-09,FRA,180.0,Q7184870
101280,Mikael Stadling,L,1966-08-10,SWE,188.0,Q56752570
101281,Shelby Cannon,L,1966-08-19,USA,180.0,Q465742
101283,Dirk Leppen,R,1966-08-23,GER,180.0,Q107006992
101284,Lars Anders Wahlgren,R,1966-08-24,SWE,193.0,Q1806140
101285,Thierry Champion,R,1966-08-31,FRA,183.0,Q519713
101287,Denis Langaskens,R,1966-09-20,BEL,193.0,Q24006681
101293,Ted Scherman,R,1966-10-03,USA,188.0,Q29923598
101298,Jonas Svensson,R,1966-10-21,SWE,188.0,Q1364914
101299,Sven Salumaa,R,1966-10-21,USA,196.0,Q173827
101301,Jan Willem Lodder,R,1966-11-03,NED,193.0,Q101500177
101307,Jeff Brown,R,1966-11-15,USA,193.0,Q1686265
101308,Neil Broad,R,1966-11-20,GBR,190.0,Q1721245
101309,Jay Berger,R,1966-11-26,USA,180.0,Q723880
101310,Conny Falk,R,1966-11-30,SWE,188.0,Q54860930
101311,Kent Kinnear,R,1966-11-30,USA,196.0,Q963962
101312,Robbie Weiss,R,1966-12-01,USA,183.0,Q938372
101313,Nevio Devide,R,1966-12-02,ITA,188.0,Q39883621
101316,Juan Rios,R,1966-12-15,PUR,185.0,Q6300947
101317,John Sullivan,R,1966-12-22,USA,188.0,Q6259632
101318,Javier Frana,L,1966-12-25,ARG,185.0,Q1365315
101320,Magnus Gustafsson,R,1967-01-03,SWE,185.0,Q737996
101321,Juan Carlos Baguena,R,1967-01-07,ESP,183.0,Q6299204
101323,Tim Trigueiro,R,1967-01-16,USA,188.0,Q15695647
101324,Ulf Stenlund,R,1967-01-21,SWE,180.0,Q464925
101325,Jason Goodall,R,1967-01-23,GBR,178.0,Q6162591
101327,Cyril Suk,R,1967-01-29,CZE,180.0,Q539768
101328,Mihnea Ion Nastase,R,1967-02-07,ROU,183.0,Q6845296
101329,Christer Allgardh,R,1967-02-20,SWE,190.0,Q1078488
101332,Gilad Bloom,L,1967-03-01,ISR,173.0,Q1523886
101333,Mark Ferreira,R,1967-03-01,IND,173.0,Q49522345
101334,Alexander Volkov,L,1967-03-03,RUS,188.0,Q710579
101337,Martin Strelba,R,1967-03-22,CZE,190.0,Q3295643
101338,Olivier Soules,R,1967-03-24,FRA,188.0,Q7088195
101339,Agustin Moreno,R,1967-03-31,MEX,180.0,Q399326
101340,Ricky Brown,R,1967-04-01,USA,178.0,Q7332046
101341,Pablo Albano,R,1967-04-11,ARG,178.0,Q2045142
101342,Patrick Galbraith,L,1967-04-16,USA,183.0,Q962006
101344,Bruno Oresar,R,1967-04-21,CRO,175.0,Q463215
101348,Dave Randall,R,1967-05-08,USA,183.0,Q1173319
101349,Adam Malik,R,1967-05-10,MAS,193.0,Q4679443
101353,Lionel Barthez,R,1967-05-18,FRA,180.0,Q13512869
101354,Andrew Sznajder,R,1967-05-25,CAN,175.0,Q4758684
101355,Richard Whichello,L,1967-05-27,GBR,185.0,Q22098410
101356,Buff Farrow,R,1967-05-28,USA,170.0,Q56486271
101358,Olivier Delaitre,R,1967-06-01,FRA,170.0,Q983581
101360,Mark Keil,R,1967-06-03,USA,185.0,Q963558
101362,Stephane Simian,L,1967-06-08,FRA,193.0,Q1337384
101363,Vojtech Flegl,R,1967-06-24,CZE,180.0,Q2530600
101364,Bret Garnett,R,1967-07-02,USA,185.0,Q910460
101365,Paul Wekesa,R,1967-07-02,KEN,188.0,Q963542
101366,David Macpherson,L,1967-07-03,AUS,175.0,Q531577
101367,Igor Saric,R,1967-07-04,CRO,190.0,Q29862321
101368,Christian Miniussi,R,1967-07-05,ARG,185.0,Q960539
101369,Bent Ove Pedersen,R,1967-07-11,NOR,185.0,Q818195
101370,Paolo Pambianco,R,1967-07-11,ITA,190.0,Q55314904
101371,Malcolm Allen,R,1967-07-13,USA,178.0,Q96953135
101373,Karsten Braasch,L,1967-07-14,GER,180.0,Q63383
101374,Leonardo Lavalle,L,1967-07-14,MEX,188.0,Q1381420
101375,Brian Devening,R,1967-07-16,USA,185.0,Q912077
101377,Christian Bergstrom,R,1967-07-19,SWE,180.0,Q1078963
101378,Tore Meinecke,R,1967-07-21,GER,180.0,Q91206
101380,Amit Naor,R,1967-07-25,ISR,178.0,Q56707564
101381,Aaron Krickstein,R,1967-08-02,USA,183.0,Q302217
101382,Marcelo Filippini,R,1967-08-04,URU,178.0,Q552698
101383,Stephane Sansoni,R,1967-08-12,FRA,180.0,Q7608197
101387,Claudio Pistolesi,R,1967-08-25,ITA,180.0,Q929827
101388,Gerardo Mirad,R,1967-08-25,ARG,180.0,Q83906584
101389,Oren Motevassel,L,1967-08-26,USA,170.0,Q107226836
101391,Carl Uwe Steeb,L,1967-09-01,GER,180.0,Q65553
101392,Dan Goldberg,L,1967-09-06,USA,185.0,Q107239635
101393,Jens Woehrmann,R,1967-09-08,GER,180.0,Q96884
101394,Francois Errard,R,1967-09-10,FRA,180.0,Q26700428
101398,Neil Borwick,L,1967-09-15,AUS,193.0,Q1674473
101401,Jon Ireland,L,1967-09-26,AUS,185.0,Q6270963
101404,Thomas Muster,L,1967-10-02,AUT,180.0,Q219966
101405,Ugo Colombini,R,1967-10-07,ITA,183.0,Q29376625
101406,Wojtek Kowalski,R,1967-10-10,POL,183.0,Q8029128
101407,David Engel,R,1967-10-17,SWE,180.0,Q5233391
101409,Jaime Yzaga,R,1967-10-23,PER,170.0,Q731499
101412,Shuzo Matsuoka,R,1967-11-06,JPN,185.0,Q978594
101413,Felix Barrientos,R,1967-11-20,PHI,178.0,Q55238321
101414,Boris Becker,R,1967-11-22,GER,190.0,Q76334
101416,Joao Cunha Silva,R,1967-11-27,POR,173.0,Q1438744
101419,Frank Dennhardt,L,1967-12-06,GER,188.0,Q5486211
101420,Vaclav Roubicek,R,1967-12-13,CZE,185.0,Q16622823
101421,Veli Paloheimo,R,1967-12-13,FIN,183.0,Q13547
101422,Mark Kaplan,R,1967-12-20,RSA,185.0,Q13513064
101424,Brent Haygarth,R,1967-12-27,RSA,185.0,Q909744
101426,Kent Carlsson,R,1968-01-03,SWE,180.0,Q492681
101429,Stephane Grenier,R,1968-01-09,FRA,190.0,Q7608191
101430,Sergio Cortes,R,1968-01-11,CHI,170.0,Q6125399
101431,Sascha Grabow,L,1968-01-15,GER,188.0,Q26251397
101432,Dimitri Poliakov,R,1968-01-19,UKR,183.0,Q373800
101434,Petr Korda,L,1968-01-23,CZE,190.0,Q312717
101435,Brian Gyetko,R,1968-01-26,CAN,183.0,Q24192022
101436,George Cosac,R,1968-01-26,ROU,190.0,Q1507153
101439,Javier Sanchez,R,1968-02-01,ESP,178.0,Q935218
101440,Mark Koevermans,R,1968-02-03,NED,185.0,Q610060
101441,Martin Sinner,R,1968-02-07,GER,180.0,Q72091
101444,Bonit Wiryawan,R,1968-02-10,INA,173.0,Q17411688
101451,Gustavo Giussani,R,1968-03-06,ARG,180.0,Q23039253
101459,Tomas Nydahl,R,1968-03-21,SWE,185.0,Q2440401
101460,Jose Francisco Altur,L,1968-03-24,ESP,190.0,Q3186283
101461,Brett Custer,R,1968-04-01,AUS,183.0,Q30067160
101462,Francisco Roig,R,1968-04-01,ESP,175.0,Q773531
101463,Bernd Karbacher,R,1968-04-03,GER,185.0,Q73280
101468,Gerard Solves,R,1968-04-07,FRA,185.0,Q5626023
101469,Brian Garrow,R,1968-04-08,USA,173.0,Q912193
101473,Jozsef Krocsko,R,1968-04-20,HUN,180.0,Q6297974
101475,Carlos Costa,R,1968-04-22,ESP,183.0,Q1042838
101477,Chris Bailey,R,1968-04-29,GBR,196.0,Q5105787
101479,Tj Middleton,R,1968-05-02,USA,183.0,Q3511917
101481,Omar Camporese,R,1968-05-08,ITA,188.0,Q321420
101482,Markus Zoecke,R,1968-05-10,GER,196.0,Q72167
101483,Ricardo Camargo,R,1968-05-14,BRA,180.0,Q55956095
101484,Vladimir Gabrichidze,R,1968-05-16,GEO,175.0,Q7938334
101490,Daniel Orsanic,L,1968-06-11,ARG,183.0,Q1161965
101492,Sander Groen,L,1968-06-16,NED,190.0,Q2070530
101493,Christian Weis,R,1968-06-20,GER,180.0,Q55314837
101495,Miguel Tobon,R,1968-06-22,COL,185.0,Q3313008
101499,Eduardo Furusho,L,1968-07-06,JPN,168.0,Q11411246
101500,Christian Saceanu,R,1968-07-08,GER,190.0,Q85117
101502,Torben Theine,L,1968-07-10,GER,183.0,Q7825472
101503,Donni Leaycraft,R,1968-07-18,USA,180.0,Q5296627
101504,Laurent Prades,L,1968-07-19,FRA,183.0,Q6501201
101506,Eoin Collins,L,1968-07-28,IRL,193.0,Q186877
101507,Tomas Carbonell,R,1968-08-07,ESP,178.0,Q209007
101510,Henrik Holm,R,1968-08-22,SWE,183.0,Q1606274
101511,Horst Skoff,R,1968-08-22,AUT,175.0,Q701084
101512,Trevor Kronemann,R,1968-09-03,USA,193.0,Q2034885
101513,John Stimpson,R,1968-09-04,USA,183.0,Q55238332
101514,Mike Briggs,R,1968-09-06,USA,178.0,Q6846133
101515,Donald Johnson,L,1968-09-09,USA,190.0,Q715784
101516,Joao Zwetsch,R,1968-09-12,BRA,180.0,Q10312347
101522,Chi Wan Kim,R,1968-10-01,KOR,180.0,Q55760631
101523,Doug Eisenman,L,1968-10-02,USA,193.0,Q23418765
101524,Stephan Rhode,R,1968-10-05,GER,188.0,Q83659217
101529,Michael Stich,R,1968-10-18,GER,193.0,Q60109
101531,Mario Visconti,R,1968-10-23,ITA,185.0,Q6765012
101532,Francisco Clavet,L,1968-10-24,ESP,183.0,Q974264
101534,Libor Nemecek,R,1968-10-26,CZE,168.0,Q3237889
101536,Murphy Jensen,L,1968-10-30,USA,193.0,Q960526
101543,Jeff Tarango,L,1968-11-20,USA,180.0,Q957450
101549,Rodolphe Gilbert,L,1968-12-12,FRA,183.0,Q464621
101550,Al Parker,R,1968-12-22,USA,188.0,Q4704585
101552,Xavier Daufresne,R,1968-12-24,BEL,193.0,Q2542016
101561,Nicklas Utgren,R,1969-01-12,SWE,188.0,Q7028504
101565,Marius Barnard,R,1969-01-20,RSA,188.0,Q1355735
101567,Hendrik Jan Davids,L,1969-01-30,NED,183.0,Q1342504
101570,Vicente Solves,R,1969-02-08,ESP,180.0,Q30073971
101573,Carl Chang,R,1969-02-13,USA,175.0,Q5039980
101574,Alejandro Aramburu,R,1969-02-14,PER,175.0,Q4714478
101577,Jia Ping Xia,R,1969-03-01,CHN,165.0,Q23884005
101578,Markus Rackl,L,1969-03-03,GER,180.0,Q23772470
101580,Roger Rasheed,R,1969-03-10,AUS,183.0,Q3439407
101581,Jose Luis Aparisi,R,1969-03-11,ESP,178.0,Q29916379
101582,Gilbert Schaller,R,1969-03-17,AUT,180.0,Q114124
101584,Keith Evans,R,1969-03-22,USA,188.0,Q26899160
101585,Fabio Silberberg,L,1969-03-25,BRA,190.0,Q10286907
101589,Arnaud Boetsch,R,1969-04-01,FRA,183.0,Q691217
101590,Eui Jong Chang,R,1969-04-01,KOR,183.0,Q5071607
101591,Danny Sapsford,R,1969-04-03,GBR,173.0,Q1164743
101593,Chris Garner,R,1969-04-07,USA,180.0,Q2964716
101594,Carsten Arriens,R,1969-04-11,GER,193.0,Q1045480
101597,Louis Gloria,L,1969-04-15,USA,175.0,Q6687259
101598,Eduardo Velez,R,1969-04-20,MEX,175.0,Q16631522
101600,Daniel Courcol,R,1969-04-26,FRA,190.0,Q5216872
101601,Brett Steven,R,1969-04-27,NZL,185.0,Q910879
101602,Jack Waite,R,1969-05-01,USA,185.0,Q465736
101606,Alberto Mancini,R,1969-05-20,ARG,180.0,Q1345408
101608,Tom Kempers,R,1969-06-01,NED,188.0,Q2439772
101609,David Wheaton,R,1969-06-02,USA,193.0,Q1177146
101611,Cedric Pioline,R,1969-06-15,FRA,188.0,Q162487
101612,Roland Burtscher,R,1969-06-15,AUT,183.0,Q106945502
101613,Malivai Washington,R,1969-06-20,USA,180.0,Q54691
