player_id,name_full,hand,dob,ioc,height,wikidata_id
115762,C Woodward,U,,USA,,
115763,George Brooke Jr,U,,USA,,
115764,Hwh Powell,U,,USA,,
115765,William B Cragin Jr,U,1876-09-21,USA,,
115766,Ww Finley Jr,U,,USA,,
115767,Im Thomas,U,,USA,,
115768,Rc Mccloud,U,,USA,,
115769,Suydam Cutting,U,,USA,,
115770,Angus S Cassils,U,,USA,,
115771,Goodwin Hobbs,U,,USA,,
115772,C Amory,U,,USA,,
115773,George C Hinckley,U,,USA,,
115774,Carl Gardner,U,1885-02-26,USA,,
115775,Ewing Taylor,U,,USA,,
115776,Ct Porter,U,,USA,,
115777,Sydney Beals,U,,USA,,
115778,A N Reggio,U,,USA,,
115779,Ae Neargaard,U,,USA,,
115780,Jp Snow,U,,USA,,
115781,Ag Thatcher,U,,USA,,
115782,Stephen Millett,U,1873-12-07,USA,,
115783,George J Janes,U,,USA,,
115784,J A Williams,U,,USA,,
115785,Gearse Gardner Jr,U,1887-01-28,USA,,
115786,William E Keene,U,,USA,,
115787,Clarence C Pell,U,,USA,,
115788,Frederick Colston,U,,USA,,
115789,Andrew Winsor,U,,USA,,
115790,Otto H Heinck,U,,USA,,
115791,Sf Bain,U,,USA,,
115792,Walter Roberts,U,,USA,,
115793,Louis J Grant,U,,USA,,
115794,Edward Larned,U,1882-10-29,USA,,
115795,George M Rushmore,U,,USA,,
115796,Thomas Slidell,U,,USA,,
115797,Wl Stewart,U,,USA,,
115798,C L Johnston Jr,U,,USA,,
115799,C F Watson Jr,U,,USA,,
115800,Bayard Rives,U,,,,
115801,Roland Hazard,U,,USA,,
115802,Ae Peterson,U,,USA,,
115803,N Wadsworth,U,,USA,,
115804,Frank Soule,U,,USA,,
115805,N M Vose,U,,USA,,
115806,H Alexander,U,,USA,,
115807,Thomas S Blumer,U,,USA,,
115808,Nelson C Peebles,U,,USA,,
115809,Carman Runyan,U,,USA,,
115810,Fr Hughes,U,,USA,,
115811,Gf Parrish,U,,USA,,
115812,William Grosvenor,U,,USA,,
115813,Em Sheppard,U,,USA,,
115814,Jn Du Barry Ii,U,,USA,,
115815,Paulding Fosdick,U,,USA,,
115816,Harry Kirkover,U,1872-12-29,USA,,
115817,Henry Scott,U,,USA,,
115818,Ft Thomas,U,,USA,,
115819,Sm Sinsabaugh,U,,USA,,
115820,Rl Oakley,U,,USA,,
115821,Frank Paul Jr,U,,USA,,
115822,Ea Frank Jr,U,,USA,,
115823,Edgar Leo,U,,USA,,
115824,W G Knowlton,U,,USA,,
115825,Tom Bundy,R,1881-10-08,USA,,
115826,Walter V Bennett,U,,USA,,
115827,Ezra Gould,U,,USA,,
115828,G Brock Smith,U,,USA,,
115829,Gordon Douglas,U,,USA,,
115830,Hw Ballou,U,,USA,,
115831,Eliot Cross,U,,USA,,
115832,Joseph G Willis,U,,USA,,
115833,Melville Long,U,1889-10-18,USA,,
115834,Fred Harris,U,,USA,,
115835,C S Mills,U,,USA,,
115836,George W Pike,U,,USA,,
115837,Rs Thomas,U,,USA,,
115838,George Hollister,U,,USA,,
115839,Lt Wallis,U,,USA,,
115840,Fp Williams,U,,USA,,
115841,Ws Patten,U,,USA,,
115842,Richard Bishop,U,,USA,,
115843,Ch King,U,,USA,,
115844,Jc Kopf,U,,USA,,
115845,D Woodward,U,,USA,,
115846,George Mcfadden,U,,USA,,
115847,GC Keeler,U,,USA,,
115848,D Meyer,U,,USA,,
115849,Esh Pendergrast,U,,USA,,
115850,Basil Wagner,U,,USA,,
115851,Sh Boshell,U,,USA,,
115852,Bunyan Colie,U,,USA,,
115853,George Leamy,U,,USA,,
115854,C Runyan,U,,USA,,
115855,Peter D Martin,U,,USA,,
115856,Sj Smith,U,,USA,,
115857,Hc Townsend Jr,U,,USA,,
115858,Sc Bradley,U,,USA,,
115859,H Simons,U,,USA,,
115860,J R R Carpenter Jr,U,,USA,,
115861,Cyril Carmichael,U,,USA,,
115862,Dwight Orne,U,,USA,,
115863,E Tudor Gross,U,,USA,,
115864,S M Peacock,U,,USA,,
115865,Fc Mahoney,U,,USA,,
115866,Hw Warner,U,,USA,,
115867,Arthur Sweetzer,U,,USA,,
115868,Philip L Schuyler,U,,USA,,
115869,Jbertram Read,U,,USA,,
115870,James D Pell,U,,USA,,
115871,Gb Simmons,U,,USA,,
115872,Richard F Lovering,U,,USA,,
115873,William P Burden,U,,USA,,
115874,S Prescott,U,,USA,,
115875,Elmer Schlesinger,U,,USA,,
115876,Ti Townsend,U,,USA,,
115877,Allen Ross,U,,USA,,
115878,William Stackpole,U,,USA,,
115879,Adrian Iselin,U,,USA,,
115880,Ogden Mills,U,,USA,,
115881,Clark Fosdick,U,,USA,,
115882,Philip A Carroll,U,,USA,,
115883,Hg Hubbard,U,,USA,,
115884,George Rubelee,U,,USA,,
115885,Ce Van Vleck Jr,U,,USA,,
115886,George Lyon Jr,U,,USA,,
115887,Rn Buckley,U,,USA,,
115888,Harold S Vanderbilt,U,,USA,,
115889,D Noblit Jr,U,,USA,,
115890,Charles Lanier Jr,U,,USA,,
115891,Fred Budlong,U,,USA,,
115892,Ephron Catlin Jr,U,,USA,,
115893,Benjamin Thaw Jr,U,,USA,,
115894,He Foster,U,,USA,,
115895,Marion K Wright,U,,USA,,
115896,Wp Carter,U,,USA,,
115897,David H Morris,U,,USA,,
115898,Jg Darnagh,U,,USA,,
115899,F J Otis,U,,USA,,
115900,Rt Townsend,U,,USA,,
115901,Ah Barnard,U,,USA,,
115902,Hb Register,U,,USA,,
115903,Edwin P Fischer,U,,USA,,
115904,John C Goodfellow,U,,USA,,
115905,Richard Nevins,U,,USA,,
115906,Ac Way,U,,USA,,
115907,Lewis Ransome Freeman,U,1878-10-04,USA,,
115908,Willing Spencer,U,,USA,,
115909,Alfred Schwartz,U,,USA,,
115910,Fh Glazebrook,U,,USA,,
115911,Sa Beardsley,U,,USA,,
115912,Fh Howland,U,,USA,,
115913,S Frederick Watson,U,,USA,,
115914,Harold Hackett,U,1878-07-17,USA,,
115915,Gt Eames,U,,USA,,
115916,We Putnam Jr,U,,USA,,
115917,George T Scott,U,,USA,,
115918,Cs Brigham,U,,USA,,
115919,Edgar Welch Leonard,U,1881-06-19,USA,,
115920,Jp Hogres,U,,USA,,
115921,Ja Fowler,U,,USA,,
115922,James Brown,U,,USA,,
115923,Herbert Foster,U,,USA,,
115924,Jo Wagner,U,,USA,,
115925,Ga Richardson,U,,USA,,
115926,Rm Hodges,U,,USA,,
115927,Harold Beyer,U,,USA,,
115928,Hf Franklin,U,,USA,,
115929,A E Kent,U,,USA,,
115930,William Mcdunn,U,,USA,,
115931,Charles Rodgers,U,,USA,,
115932,John Downey,U,,USA,,
115933,Linford Biddle,U,,USA,,
115934,W Bigelow,U,,USA,,
115935,Wh Gray Jr,U,,USA,,
115936,Robert D Nelson,U,,USA,,
115937,Wgd Morgan,U,,USA,,
115938,Gwm Kobbe,U,,USA,,
115939,John W Thomas,U,,USA,,
115940,Lw Scott,U,,USA,,
115941,Whiting Preston,U,,USA,,
115942,I Mollenhauer,U,,USA,,
115943,Cr Tucker,U,,USA,,
115944,Arthur Goadby,U,,USA,,
115945,Cowan Rodgers,U,,USA,,
115946,Leroy Russ,U,,USA,,
115947,Harold Plummer,U,,USA,,
115948,Ch Palmer,U,,USA,,
115949,H P Cross,U,,USA,,
115950,H L Hitchcock,U,,USA,,
115951,W Taylor,U,,USA,,
115952,Walter B Howe,U,,USA,,
115953,Harold A Sands,U,,USA,,
115954,Dwight Partridge,U,,USA,,
115955,Alphonzo Bell Sr,U,1875-09-29,USA,,
115956,Harry F Allen,U,,USA,,
115957,Gw Beals,U,,USA,,
115958,Edward Bury Dewhurst,U,1870-04-07,AUS,,
115959,Hr Sedgwick,U,,USA,,
115960,Sc Whipple,U,,USA,,
115961,Tm Phetteplace,U,,USA,,
115962,Frank R Tucker,U,,USA,,
115963,James Ford Coleman Huntington,U,,USA,,
115964,Hh Whitman,U,,USA,,
115965,Jimmy Johnson,U,,CAN,,
115966,Hm Warner,U,,,,
115967,Horace Brown,U,,USA,,
115968,Joseph D Forbes,U,,USA,,
115969,Lewis Cass Ledyard,U,,USA,,
115970,Jw Burden,U,,USA,,
115971,Ralph A Thomas,U,,USA,,
115972,Kenneth Horton,U,,USA,,
115973,Alexander Phelps,U,,USA,,
115974,Ej Sulloway,U,,USA,,
115975,Ernest Lambert,U,,USA,,
115976,Bbv Lyon,U,,USA,,
115977,George Winthrop Lee,U,1867-02-27,USA,,
115978,Ralph Hickox,U,,USA,,
115979,Wj Hull,U,,USA,,
115980,Jf Brice,U,,USA,,
115981,George Baker,U,,USA,,
115982,Harry E Avery,U,,USA,,
115983,Bernon Prentice,U,,USA,,
115984,Herbert Guy Nevill Dering,U,1867-11-13,GBR,,
115985,Charles M Bull Sr,U,,USA,,
115986,Alfred Codman,U,,USA,,
115987,Bc Flourney,U,,USA,,
115988,Fh Potter,U,,USA,,
115989,Meredith Howland,U,,USA,,
115990,Frank Foster,U,,USA,,
115991,Harry Oelrichs,U,,USA,,
115992,Sg Gray,U,,USA,,
115993,Ab Wadsworth,U,,USA,,
115994,Spencer Gordon,U,,USA,,
115995,Lewis Perry,U,,USA,,
115996,Charles J Stevens,U,,USA,,
115997,Fh Cranston,U,,USA,,
115998,W A Sands,U,,USA,,
115999,Oswald Chew,U,,USA,,
116000,Robert Palmer Huntington Jr,U,1869-01-15,USA,,
116001,Jc Waterbury,U,,USA,,
116002,Wf Hitt,U,,USA,,
116003,Carroll M Bunting,U,,USA,,
116004,Ja Tuckerman,U,,USA,,
116005,Thomas Sidell,U,,USA,,
116006,J Harry Masson Jr,U,,USA,,
116007,F Cutting,U,,USA,,
116008,Jw Ritchie,U,,USA,,
116009,Scx Whipple,U,,USA,,
116010,Baron Detyll,U,,USA,,
116011,Edward L Hall Jr,U,,USA,,
116012,Wk Brice,U,,USA,,
116013,Jr Livermore,U,,USA,,
116014,Ej Smith,U,,USA,,
116015,Th Gould,U,,USA,,
116016,Henry A Jr Havermayer,U,,USA,,
116017,Jrb Willing,U,,USA,,
116018,Mb Smith,U,,USA,,
116019,Rs Holland,U,,USA,,
116020,Lt Wallace,U,,USA,,
116021,Jp Baer,U,,USA,,
116022,Lf Stearn,U,,USA,,
116023,He Straw,U,,USA,,
116024,Pf Hawk,U,,USA,,
116025,Ward Burton,U,,USA,,
116026,Wk Mueller,U,,USA,,
116027,Reuben Gay Hunt,U,1881-05-15,USA,,
116028,Te Wood,U,,USA,,
116029,Gl Dunn,U,,USA,,
116030,Wallace Percy Knapp,U,1863-08-07,USA,,
116031,Mal Whitman,U,1877-03-05,USA,,
116032,Fr Smith,U,,USA,,
116033,Lc Wright,U,,USA,,
116034,R Lyons,U,,USA,,
116035,Jh Ballinger,U,,USA,,
116036,I Lyons,U,,USA,,
116037,Hw Mason,U,,USA,,
116038,A De Navarro,U,,USA,,
116039,W H Bates,U,,USA,,
116040,Wd Hatch,U,,USA,,
116041,Clarence Rhodes Budlong,U,1874-09-03,USA,,
116042,W Mckibben,U,,USA,,
116043,Rc Sever,U,,USA,,
116044,Leonard Everett Ware,U,1876-09-27,USA,,
116045,Ps O'Connor,U,,USA,,
116046,Stewart Waller,U,,USA,,
116047,Dwight Filley Davis Sr,U,1879-07-05,USA,,Q53403
116048,Pp Sharples,U,,USA,,
116049,Rf Manning,U,,USA,,
116050,Al Mcmaster,U,,CAN,,
116051,Louis Deforest,U,,USA,,
116052,Augustus Heaton,U,,USA,,
116053,Cs Lee,U,,USA,,
116054,Rr Fischer,U,,USA,,
116055,John C Davidson,U,,USA,,
116056,Rb Cutting,U,,USA,,
116057,J Walker,U,,USA,,
116058,Ww Hoffman,U,,USA,,
116059,Lw Glazebrook,U,,USA,,
116060,Wh Warnock,U,,USA,,
116061,Wl Foulke,U,,USA,,
116062,Gerard P Herrick,U,,USA,,
116063,Ch Relyea,U,,USA,,
116064,Ek Leech,U,,USA,,
116065,Rt Henshaw,U,,USA,,
116066,Charles Peters,U,,USA,,
116067,William G Gates,U,,USA,,
116068,Norman Melland,U,,USA,,
116069,Ra Burlingame,U,,USA,,
116070,Greville Clarke,U,,USA,,
116071,Matthew Bartlett,U,,USA,,
116072,Wb Conner,U,,USA,,
116073,H Norman,U,,USA,,
116074,Wal Dionne,U,,USA,,
116075,Charles L Cole,U,,USA,,
116076,Richard H Carleton,U,,USA,,
116077,B Cross,U,,USA,,
116078,Ea Freshman,U,,USA,,
116079,John T Bailey,U,,USA,,
116080,Sl Smith,U,,USA,,
116081,John A Ryerson,U,,USA,,
116082,Bf Merrill,U,,USA,,
116083,Theodore Horton,U,,USA,,
116084,Mb Colket,U,,USA,,
116085,Vs Manson,U,,USA,,
116086,Lg Morris,U,,USA,,
116087,Ww White Jr,U,,USA,,
116088,George I Scott,U,,USA,,
116089,Ac Blanding,U,,USA,,
116090,Al Devens Jr,U,,USA,,
116091,Thomas Ridgway,U,,USA,,
116092,Fergus Reid,U,,USA,,
116093,Butler B Lamb,U,,USA,,
116094,R C Thomas,U,,USA,,
116095,Gl Keyes,U,,USA,,
116096,Cb Schley,U,,USA,,
116097,Hh Hunnewell Jr,U,,USA,,
116098,Rh Allen,U,,USA,,
116099,H Clews Jr,U,,USA,,
116100,Richard Peters,U,,USA,,
116101,Hn Rawlins,U,,USA,,
116102,Clarence Angier,U,,USA,,
116103,Edward A Taft Jr,U,,USA,,
116104,Hm Ashe,U,,USA,,
116105,Henry Thornton,U,,USA,,
116106,Sumner Charles Hardy,U,1875-07-13,USA,,
116107,Vh Friedman,U,,USA,,
116108,Ep Kirkland,U,,USA,,
116109,Arther F Fuller,U,,USA,,
116110,Bob Wrenn,U,1873-09-20,USA,,
116111,H Stevens,U,,USA,,
116112,John Appleton Allen,U,,USA,,
116113,Ldt Quimby,U,,USA,,
116114,Lebaron Adams,U,,USA,,
116115,R Grimstead Vaughan,U,,USA,,
116116,Crawford Allison,U,,USA,,
116117,Ta Mcginley,U,,USA,,
116118,Dg Eldridge,U,,USA,,
116119,George Griswold Ii,U,,USA,,
116120,Jj Astor,U,,USA,,
116121,Ec Potter Jr,U,,USA,,
116122,L Wilmerding,U,,USA,,
116123,Nh Mundy,U,,USA,,
116124,Lt Burden,U,,USA,,
116125,William B Kurtz,U,,USA,,
116126,Robertson Honey,U,,USA,,
116127,Gs Keyes,U,,USA,,
116128,Clinton L Childs,U,,USA,,
116129,Pennington Pierson,U,,USA,,
116130,Db Eldridge,U,,USA,,
116131,Cl Grimestead,U,,USA,,
116132,Carl B Lamb,U,,USA,,
116133,Kenneth Rl Simmons,U,,USA,,
116134,John Allen,U,,USA,,
116135,Conrad Doyle,U,1884-08-12,USA,,
116136,Frederick Fox,U,,USA,,
116137,Christian Mack,U,,USA,,
116138,Frank M Loughman,U,,USA,,
116139,Howard Godshall,U,,USA,,
116140,Peter Ball,U,,USA,,
116141,Henry Adams,U,,USA,,
116142,Roland Hoerr,U,,USA,,
116143,Hc Benedict,U,,USA,,
116144,James Oboyle,U,,USA,,
116145,Horace Taylor,U,,USA,,
116146,G Peter Murdock,U,,USA,,
116147,Harold L Taylor,U,,USA,,
116148,Weldon Hames,U,,USA,,
116149,Stewart Campbell Van Vliet,U,1885-05-31,USA,,
116150,Alfred H Chapin Sr,U,1901-07-13,USA,,
116151,Eb Harran,U,,USA,,
116152,Hugh L Nering,U,,USA,,
116153,Ernest Thomas Jr,U,,USA,,
116154,Ralph Gatcomb,U,1881-12-23,USA,,
116155,G Donaldson Jr,U,,USA,,
116156,Hector Burroughs,U,,USA,,
116157,William H Benedict,U,,USA,,
116158,Joseph L Werner,U,,USA,,
116159,Robert Davis,U,,USA,,
116160,S Ellsworth Davenport Jr,U,,USA,,
116161,W P Compton,U,,USA,,
116162,Theodore G Fulton,U,,USA,,
116163,Robert Allen,U,,USA,,
116164,Clarence Barker,U,,USA,,
116165,Charles Chambers,U,,USA,,
116166,William J Sweeney,U,,USA,,
116167,Arthur Cragin,U,1878-10-11,USA,,
116168,Cc Gill,U,,USA,,
116169,Hw Hane,U,,USA,,
116170,Edward Burghard,U,,USA,,
116171,Eugene Czintz,U,,USA,,
116172,Jb Hughes,U,,USA,,
116173,Jw Anderson,U,,USA,,
116174,R Wabrausek,U,,USA,,
116175,Herbert D Vail,U,,USA,,
116176,Hv Miller,U,,USA,,
116177,L F Gilbert,U,,USA,,
116178,Edward C Simmons,U,,USA,,
116179,Harold D Bretz,U,,USA,,
116180,Robert F Nathan,U,,USA,,
116181,Hd Keresey,U,,USA,,
116182,Fred T Fox,U,,USA,,
116183,W J Whelan,U,,USA,,
116184,William Horrell,U,,USA,,
116185,Channing G Burrows,U,,USA,,
116186,Eb Cumming,U,,USA,,
116187,Hj Kaltenbach Jr,U,,USA,,
116188,Edmund Hurd Hendrickson,U,1898-05-04,USA,,
116189,O H P Pepper,U,,USA,,
116190,A E Kennedy Jr,U,,USA,,
116191,Jg Nelson,U,,USA,,
116192,Tp Sailor,U,,USA,,
116193,Fo French,U,,USA,,
116194,Ew Palmer,U,,USA,,
116195,W R Harper,U,,USA,,
116196,R Schwengers,U,,USA,,
116197,Lr Brown,U,,USA,,
116198,Fw Robinson,U,,USA,,
116199,Louis Hobbs,U,,USA,,
116200,Nh Emmons,U,,USA,,
116201,Mt Wendall,U,,USA,,
116202,Rex Crouse,U,,USA,,
116203,Gt Hill Jr,U,,USA,,
116204,Haden Clark,U,,USA,,
116205,Eh Woods,U,,USA,,
116206,Pr Harrower,U,,USA,,
116207,Elliott Middleton,U,,USA,,
116208,Hm Webber,U,,USA,,
116209,Benjamin M Phillips,U,,USA,,
116210,A D Champlin,U,,USA,,
116211,Js Billings Jr,U,,USA,,
116212,Es Peck,U,,USA,,
116213,Frank Roche,U,,USA,,
116214,W E Heyl Jr,U,,USA,,
116215,Jw Lippincott,U,,USA,,
116216,Gw Post 3Rd,U,,USA,,
116217,Preston Cumming Jr,U,,USA,,
116218,Robert Stead Jr,U,,USA,,
116219,Ab Lapsley,U,,USA,,
116220,Cd Richardson,U,,USA,,
116221,Cyril Andrews,U,1883-01-30,GBR,,
116222,Cl Neibel,U,,USA,,
116223,Es Carroll,U,,USA,,
116224,G H Bartholomew,U,,USA,,
116225,Spencer Heaton,U,,USA,,
116226,Cw Smith,U,,USA,,
116227,Freeman Hall,U,,USA,,
116228,Ce Lipscom,U,,USA,,
116229,Frederick Frelinghuysen,U,,USA,,
116230,Dc Josephs,U,,USA,,
116231,Leonard M Thomas,U,,USA,,
116232,Jc Brown Jr,U,,USA,,
116233,William Hunt,U,,USA,,
116234,John Tomlinson Jr,U,,USA,,
116235,Jb Alexander,U,,USA,,
116236,Edward Lloyd Jr,U,,USA,,
116237,He Colton,U,,USA,,
116238,Hl Ghormley,U,,USA,,
116239,William Williams,U,,USA,,
116240,Wf Low,U,,USA,,
116241,Rc Gates,U,,USA,,
116242,Gi Drew,U,,USA,,
116243,Sedgwick Minot,U,,USA,,
116244,Ob Marshall,U,,USA,,
116245,Jc Devereux,U,,,,
116246,Godwin Ordway,U,,USA,,
116247,Tp Williams,U,,USA,,
116248,Hd Peck,U,,USA,,
116249,P Ingraham,U,,USA,,
116250,M T Whiting,U,,USA,,
116251,Leon Walthall,U,,USA,,
116252,Fj Bassett,U,,USA,,
116253,Philip Winsor,U,,USA,,
116254,Clarence Fisher,U,,USA,,
116255,R B Weeden,U,,USA,,
116256,Ce Cutting,U,,USA,,
116257,Sc Adams,U,,USA,,
116258,Lawrence Curtis Ii,U,,USA,,
116259,F R Washburn,U,,USA,,
116260,Charles S Beck,U,,USA,,
116261,J S Brown Jr,U,,USA,,
116262,W Vincent Astor,U,,USA,,
116263,R C Bray,U,,USA,,
116264,Jh Macveagh,U,,USA,,
116265,F H Gates,U,,USA,,
116266,Rs Lyman,U,,USA,,
116267,George W Grier,U,,USA,,
116268,Rw Stevenson,U,,USA,,
116269,W Schroeder,U,,USA,,
116270,Ef Woods,U,,USA,,
116271,Rc Black,U,,USA,,
116272,Carlton Adams,U,,USA,,
116273,Jp Jackson,U,,USA,,
116274,Q A Shaw Mckean,U,,USA,,
116275,F W Pelzer,U,,USA,,
116276,C R Leonard,U,,USA,,
116277,Wl Obrion,U,,USA,,
116278,Wb Izard,U,,USA,,
116279,Gr Nichols Jr,U,,USA,,
116280,Cd Jones,U,,USA,,
116281,Jt Crookston,U,,USA,,
116282,J L Cote,U,,USA,,
116283,Harry Seymour,U,,USA,,
116284,John Todd Jr,U,1890-07-11,USA,,
116285,Rm Mcloud,U,,USA,,
116286,William T Bull,U,,USA,,
116287,Morris Clark,U,,USA,,
116288,Ruben Holden Jr,U,,USA,,
116289,Rb Macilvane,U,,USA,,
116290,R R Dieter,U,,USA,,
116291,Cw Lippett Jr,U,,USA,,
116292,H H Knight,U,,USA,,
116293,Np Hutchinson,U,,USA,,
116294,R Richardson,U,,USA,,
116295,Sj Wagstaff,U,,USA,,
116296,Trowbridge Hendrick,U,1883-09-14,USA,,
116297,Cl Sherman,U,,USA,,
116298,Russell Perkins,U,,USA,,
116299,Alex Yarnell,U,,USA,,
116300,Pa Degener,U,,USA,,
116301,Fh Burr,U,,USA,,
116302,Ff Derham,U,,USA,,
116303,Wt Cooke Jr,U,,USA,,
116304,Wf Symington,U,,USA,,
116305,William Mccreath,U,,USA,,
116306,Wd Siverd,U,,USA,,
116307,Thomas Jay,U,,USA,,
116308,Douglas Campbell,U,,USA,,
116309,Fb Reeves,U,,USA,,
116310,John Kyte,U,,USA,,
116311,Ws Brown,U,,USA,,
116312,King Smith,U,,USA,,
116313,E L Winston,U,,USA,,
116314,Fm Edgill,U,,USA,,
116315,M D Champlin,U,,USA,,
116316,Fl Conrad,U,,USA,,
116317,Et Mauslan,U,,USA,,
116318,Lh Roper,U,,USA,,
116319,Acton Griscom,U,,USA,,
116320,Roberton Griswold,U,,USA,,
116321,G T Thomas Jr,U,,USA,,
116322,Hl Williamson,U,,USA,,
116323,Tj Mullin,U,,USA,,
116324,Robert Taylor,U,,USA,,
116325,J M Holcombe Jr,U,,USA,,
116326,John Taylor,U,,USA,,
116327,Hw Macvickar,U,,USA,,
116328,Louis N Noel,U,,USA,,
116329,Fw Pritchett,U,,USA,,
116330,Cd Winslow,U,,USA,,
116331,Mr Kernochan,U,,USA,,
116332,Dorr Newton,U,,USA,,
116333,George Burgess,U,,USA,,
116334,J W Calvert,U,,USA,,
116335,William Blair,U,,USA,,
116336,Ib Shelley,U,,USA,,
116337,Baron Kurt Von Lersner,U,,GER,,
116338,Harold Hartshorn,U,,USA,,
116339,Fs Marden Jr,U,,USA,,
116340,J G Thomas,U,,USA,,
116341,C Stanley Rogers,U,,USA,,
116342,John Strachan,U,1895-03-17,USA,,
116343,Albert E Kennedy Sr,U,,USA,,
116344,Baron H Von Lersner,U,,GER,,
116345,F W Cole,U,,USA,,
116346,Wm Thomson,U,,USA,,
116347,Harold Swain,U,,USA,,
116348,Eh Diepholz,U,,USA,,
116349,Allen Tobey,U,,USA,,
116350,Dudley Morgan,U,,USA,,
116351,L Goldman,U,,USA,,
116352,Hc Owen,U,,USA,,
116353,Paul Sheldon,U,,USA,,
116354,Witham Mckim,U,,USA,,
116355,A H Dutton,U,,USA,,
116356,C M Buchanan,U,,USA,,
116357,Jerry Weber,U,,USA,,
116358,Pa Valle,U,,USA,,
116359,William Phillips,U,,USA,,
116360,Ep Pearson,U,,USA,,
116361,W D Kenyon,U,,USA,,
116362,Stewart A Cushman,U,,USA,,
116363,Cs Cutting,U,,USA,,
116364,Harold Harvey,U,,USA,,
116365,Fe Dixon,U,,USA,,
116366,Js Cameron Jr,U,,USA,,
116367,George Lewis,U,,USA,,
116368,William Dean,U,,USA,,
116369,Ec Conlin,U,,USA,,
116370,Ballard Moore,U,,USA,,
116371,L J Dreyfuss,U,,USA,,
116372,Fa Drew,U,,USA,,
116373,Sidney Paine,U,,USA,,
116374,W D Brownell,U,,USA,,
116375,Fc Fearing,U,,USA,,
116376,Amos Pinchot,U,,USA,,
116377,Jd Gratz,U,,USA,,
116378,C C Felton,U,,USA,,
116379,Thomas Dunlap,U,,USA,,
116380,J C Bell Jr,U,,USA,,
116381,Ralph Sommer,U,,USA,,
116382,Ws Kuhn,U,,USA,,
116383,George Peak Jr,U,,USA,,
116384,Eb Krumbhaar,U,,USA,,
116385,Fs Woodward,U,,USA,,
116386,Edward M Pickman,U,,USA,,
116387,Aldrick Man Jr,U,,USA,,
116388,Dh Coddington,U,,USA,,
116389,Walter Hazard,U,,USA,,
116390,F M Letson,U,,USA,,
116391,Fw Easton Jr,U,,USA,,
116392,Jeff Quinn,U,,USA,,
116393,Spencer Miller Jr,U,,USA,,
116394,Wc Harrison,U,,USA,,
116395,Eh Rodgers Jr,U,,USA,,
116396,Wl Gilven,U,,USA,,
116397,Hr Boyer,U,,USA,,
116398,E H Miller,U,,USA,,
116399,Hd Carpenter,U,,USA,,
116400,Cb Mckinney,U,,USA,,
116401,Eb Boyer,U,,USA,,
116402,Richard S Maynard,U,,USA,,
116403,Seaton Parker,U,,USA,,
116404,Rd Gatewood,U,,USA,,
116405,Hg Smith,U,,USA,,
116406,Clifton Herd,U,1892-12-04,USA,,
116407,Abbott Phillips,U,,USA,,
116408,Jf Hubbard Jr,U,,USA,,
116409,Wg Parsons,U,,USA,,
116410,Whitney Preston,U,,USA,,
116411,Fb Mcnair,U,,USA,,
116412,Jr Montgomery,U,,USA,,
116413,R Auspitzer,U,,USA,,
116414,Geoffrey Taylor,U,,USA,,
116415,Hh Braley,U,,USA,,
116416,Preston Gibson,U,,USA,,
116417,John Reece,U,,USA,,
116418,Sr Smith,U,,USA,,
116419,Vanderbilt Ward,U,,USA,,
116420,Edward Law,U,,USA,,
116421,Pw Foster Jr,U,,USA,,
116422,Robert Cowan,U,,USA,,
116423,Rc Thayer,U,,USA,,
116424,Phillip Roberts,U,,USA,,
116425,Murray Taylor,U,,USA,,
116426,Gc Adams,U,,USA,,
116427,Mr Volek,U,,USA,,
116428,Frederick Rollin Feitshans,U,1881-03-04,USA,,
116429,Hl Ewer,U,,USA,,
116430,M Hamilton,U,,USA,,
116431,Ward Dawson,U,1890-11-06,USA,,
116432,William Cunningham,U,,USA,,
116433,C W Macmullen,U,,USA,,
116434,Fenimore Cady,U,,USA,,
116435,James S Oneale Jr,U,,USA,,
116436,Lf Turnbull,U,,USA,,
116437,Spencer E Palmer,U,,USA,,
116438,Arthur Copeland,U,,USA,,
116439,J S Eaton,U,,USA,,
116440,Paul Brinsmade,U,,USA,,
116441,A M Kidder,U,,USA,,
116442,Adrian Riker,U,,USA,,
116443,E H Hooker,U,,USA,,
116444,H W Forster,U,,USA,,
116445,Robert Rand,U,,USA,,
116446,Iw Geary Jr,U,,USA,,
116447,E I Grinnell,U,,USA,,
116448,Ta Robinson,U,,USA,,
116449,Jh Blackstone,U,,USA,,
116450,William Rand Iii,U,,USA,,
116451,Wi Plitt,U,,USA,,
116452,B Da Silva,U,,USA,,
116453,Ws Anderson,U,,USA,,
116454,M Sargeant,U,,USA,,
116455,Middleton De Camp,U,,USA,,
116456,Samuel Mcallister,U,,USA,,
116457,Carroll Post Jr,U,,USA,,
116458,Js Pfaffman,U,,USA,,
116459,Russell J Brown,U,,USA,,
116460,W A Campbell,U,,USA,,
116461,Felix Doubleday,U,,USA,,
116462,Halsey Wood,U,,USA,,
116463,R S Stoddart,U,,USA,,
116464,A H Allen,U,,USA,,
116465,Dudley Roberts,U,,USA,,
116466,Arthur Coffey,U,,USA,,
116467,Cornelius Boocock,U,,USA,,
116468,T H S Andrews,U,,USA,,
116469,Irving Riker,U,,USA,,
116470,X Fox,U,,USA,,
116471,Ej Newhouse,U,,USA,,
116472,George S Mckearin,U,,USA,,
